Name,EAN/UPC,Brand,Model Name,Model Number,Category,Sub-Category,Brand Color,Color,Compatible Device,Compatible With,Type (Name),Type,Material,Finish,Warranty,Warranty Summary,Description,Image1,Image2,Image3,Image4,Image5,Image6,Image7,Video URL,Sales Package,Quantity,Tax,Price,Wholesale Price,Firstsale Price,Special Price From,Special Price To,Height,Depth,Weight,Meta Title,Meta Description,Meta Keyword,Key Features
Bling My Thing Ayano Primo Flip Case For Apple iPhone 6 Plus - White,,Bling My Thing,Ayano Primo,ip6-l-pri-wt-non,Cases & Protection,Apple,White,White,Phone,Apple iPhone 6 Plus,Flip Case,Flip Case,PU Leather,,No Warranty,,"Primo Blanco for iPhone 6 Plus is a unique, functional case with amazing features. You cannot get a better deal than this product!
¥ Slim design and protective flip case
¥ It protects both the front and the back of your iPhone 6 Plus.
¥ The flip has smooth suede like inner lining which does not scratch the screen.
¥ Use the horizontal stand to watch TV, surf the web and chat! Completely hands-free.
¥ Touch-sensitive sliding bar to answer or unlock mobile device without opening.
¥ Protective screen viewer to see the time, call and SMS notifications without opening the flip.",Bling_My_Thing_ip6-l-pri-wt-non_Apple_iPhone_6_Plus_White_1.jpeg,Bling_My_Thing_ip6-l-pri-wt-non_Apple_iPhone_6_Plus_White_2.jpeg,Bling_My_Thing_ip6-l-pri-wt-non_Apple_iPhone_6_Plus_White_3.jpeg,Bling_My_Thing_ip6-l-pri-wt-non_Apple_iPhone_6_Plus_White_4.jpeg,,,,,1,1,12.5,4000,3200,,,,,,,,,,
Bling My Thing Expression Back Case For Apple iPhone 6 Plus - Transparent,,Bling My Thing,Expression,ip6-l-ex-cl-ice,Cases & Protection,Apple,Transparent,Transparent,Phone,Apple iPhone 6 Plus,Back Case,"Back Case, Soft Case",,,No Warranty,,"The newest injection technology allows a fusion of soft TUP bumper (shock-absorption) and a sheet of ultra-clear polycarbonate with anti-scratch property.  The bumper thickness is perfectly optimised to make it the sleekest case with soft bumper in the market.                                   
¥ Material (back): ultra-clear, flexible* polycarbonate sheet with anti-scratch surface
¥ Material (bumper): soft, shock-absorbing TPU (opaque)
¥ Easy access to all ports
¥ Designed for iPhone 6 Plus (this products does not include iPhone 6 Plus)
!!! The use of FLEXIBLE polycarbonate sheet instead of standard HARD polycarbonate sheet is the newest innovation in the industry !!!
’Why is AYANO Expression cases better than standard TPU (aka soft, jelly, gel) cases?’
We only use TPU for the bumper to offer the best protection. Why don’t we use TPU for back? Because TPU tends to get yellow over a certain period of time and it is not pretty. This is why we use polycarbonate, which remains ultra-clear for much longer period of time.
’But there are many hybrid cases! Why are AYANO Expression cases special?’
There have been many cases which are made of TPU bumper and polycarbonate backings. The biggest difference is that the polycarbonate back is injected, i.e. it is hard not flexible. They are more prone to break on impact, especially those super thin cases. Since AYANO Expression cases use flexible polycarbonate sheet, they are more impact resistant.",Bling_My_Thing_ip6-l-ex-cl-ice_Apple_iPhone_6_Plus_Transparent_1.jpeg,Bling_My_Thing_ip6-l-ex-cl-ice_Apple_iPhone_6_Plus_Transparent_2.jpeg,Bling_My_Thing_ip6-l-ex-cl-ice_Apple_iPhone_6_Plus_Transparent_3.jpeg,Bling_My_Thing_ip6-l-ex-cl-ice_Apple_iPhone_6_Plus_Transparent_4.jpeg,,,,,1,1,12.5,2250,1800,,,,,,,,,,
Bling My Thing Mosaic Back Case For Apple iPhone 6 Plus - Transparent,,Bling My Thing,Mosaic,ip6-l-ms-cl-non,Cases & Protection,Apple,Transparent,Transparent,Phone,Apple iPhone 6 Plus,Back Case,"Back Case, Hard Case",,,No Warranty,,"Full description
Mosaic has a unique translucent finish with tiny cubic patterns etched across the surface, which creates stunning shimmering effect.  You can still see the color of the iPhone and more importantly, the Apple logo remains visible.
Unlike the standard clear hard case, the case will always remain scratch and smudge free. It has a super sleek appearance but it has the most optimal thickness to protect your device. Made of high grade polycarbonate, the case is very durable and protects the phone well.",Bling_My_Thing_ip6-l-ms-cl-non_Apple_iPhone_6_Plus_Transparent_1.jpeg,Bling_My_Thing_ip6-l-ms-cl-non_Apple_iPhone_6_Plus_Transparent_2.jpeg,Bling_My_Thing_ip6-l-ms-cl-non_Apple_iPhone_6_Plus_Transparent_3.jpeg,Bling_My_Thing_ip6-l-ms-cl-non_Apple_iPhone_6_Plus_Transparent_4.jpeg,,,,,1,1,12.5,2250,1800,,,,,,,,,,
Bling My Thing Motoki Back Case For Apple iPhone 6 Plus - Transparent,,Bling My Thing,Motoki,ip6-l-mtk-cl-non,Cases & Protection,Apple,Transparent,Transparent,Phone,Apple iPhone 6 Plus,Back Case,"Back Case, Hard Case",,,No Warranty,,"For those who want a clear, hard case for iPhone 6 Plus, you should look for the following characteristics:
- does it have a sufficient thickness to protect your phone?
- Is is ultra-clear?
- is it with anti-scratch coating?
- can you access all ports easily?
- is it made of high-grade polycarbonate which makes the case extra durable?
MOTOKI Clear case has it all!",Bling_My_Thing_ip6-l-mtk-cl-non_Apple_iPhone_6_Plus_Transparent_1.jpeg,Bling_My_Thing_ip6-l-mtk-cl-non_Apple_iPhone_6_Plus_Transparent_2.jpeg,Bling_My_Thing_ip6-l-mtk-cl-non_Apple_iPhone_6_Plus_Transparent_3.jpeg,Bling_My_Thing_ip6-l-mtk-cl-non_Apple_iPhone_6_Plus_Transparent_4.jpeg,,,,,1,1,12.5,2250,1800,,,,,,,,,,
Bling My Thing Motoki Back Case For Apple iPhone 6 Plus - Tinted Grey,,Bling My Thing,Motoki,ip6-l-mtk-gy-non,Cases & Protection,Apple,Tinted Grey,Grey,Phone,Apple iPhone 6 Plus,Back Case,"Back Case, Hard Case",,,No Warranty,,"For those who want a clear, hard case for iPhone 6 Plus, you should look for the following characteristics:
- does it have a sufficient thickness to protect your phone?
- Is is ultra-clear?
- is it with anti-scratch coating?
- can you access all ports easily?
- is it made of high-grade polycarbonate which makes the case extra durable?
MOTOKI Black Tinted case has it all! Put in on Space Grey iPhone, it will make it look much darker.",Bling_My_Thing_ip6-l-mtk-gy-non_Apple_iPhone_6_Plus_Tinted_Grey_1.jpeg,Bling_My_Thing_ip6-l-mtk-gy-non_Apple_iPhone_6_Plus_Tinted_Grey_2.jpeg,Bling_My_Thing_ip6-l-mtk-gy-non_Apple_iPhone_6_Plus_Tinted_Grey_3.jpeg,Bling_My_Thing_ip6-l-mtk-gy-non_Apple_iPhone_6_Plus_Tinted_Grey_4.jpeg,,,,,1,1,12.5,2250,1800,,,,,,,,,,
Bling My Thing Motoki Back Case For Apple iPhone 6 Plus - Tinted Pink,,Bling My Thing,Motoki,ip6-l-mtk-pk-non,Cases & Protection,Apple,Tinted Pink,Pink,Phone,Apple iPhone 6 Plus,Back Case,"Back Case, Hard Case",,,No Warranty,,"For those who want a clear, hard case for iPhone 6 Plus, you should look for the following characteristics:
- does it have a sufficient thickness to protect your phone?
- Is is ultra-clear?
- is it with anti-scratch coating?
- can you access all ports easily?
- is it made of high-grade polycarbonate which makes the case extra durable?
MOTOKI Pink case has it all! Be the first one to carry a pink iPhone 6!",Bling_My_Thing_ip6-l-mtk-pk-non_Apple_iPhone_6_Plus_Tinted_Pink_1.jpeg,Bling_My_Thing_ip6-l-mtk-pk-non_Apple_iPhone_6_Plus_Tinted_Pink_2.jpeg,Bling_My_Thing_ip6-l-mtk-pk-non_Apple_iPhone_6_Plus_Tinted_Pink_3.jpeg,Bling_My_Thing_ip6-l-mtk-pk-non_Apple_iPhone_6_Plus_Tinted_Pink_4.jpeg,,,,,1,1,12.5,2250,1800,,,,,,,,,,
BMW  Flip Case For Apple iPhone 6S - Black,,BMW,,BMFLBKP6LMCC,Cases & Protection,Apple,Black,Black,Phone,Apple iPhone 6S,Flip Case,Flip Case,PU Leather,,No Warranty,,,BMW_BMFLBKP6LMCC_Apple_iPhone_6S_Black_1.jpeg,BMW_BMFLBKP6LMCC_Apple_iPhone_6S_Black_2.jpeg,BMW_BMFLBKP6LMCC_Apple_iPhone_6S_Black_3.jpeg,BMW_BMFLBKP6LMCC_Apple_iPhone_6S_Black_4.jpeg,,,,,1,1,12.5,3000,2400,,,,,,,,,,
BMW  Back Case For Apple iPhone 6S - Black,,BMW,,BMHCP6MBC,Cases & Protection,Apple,Black,Black,Phone,Apple iPhone 6S,Back Case,Back Case,,,No Warranty,,,BMW_BMHCP6MBC_Apple_iPhone_6S_Black_1.jpeg,BMW_BMHCP6MBC_Apple_iPhone_6S_Black_2.jpeg,BMW_BMHCP6MBC_Apple_iPhone_6S_Black_3.jpeg,BMW_BMHCP6MBC_Apple_iPhone_6S_Black_4.jpeg,,,,,1,1,12.5,,0,,,,,,,,,,
BMW  Back Case For Apple iPhone 6S - Silver,,BMW,,BMHCP6MBS,Cases & Protection,Apple,Silver,Silver,Phone,Apple iPhone 6S,Back Case,Back Case,,,No Warranty,,,BMW_BMHCP6MBS_Apple_iPhone_6S_Silver_1.jpeg,BMW_BMHCP6MBS_Apple_iPhone_6S_Silver_2.jpeg,BMW_BMHCP6MBS_Apple_iPhone_6S_Silver_3.jpeg,BMW_BMHCP6MBS_Apple_iPhone_6S_Silver_4.jpeg,,,,,1,1,12.5,,0,,,,,,,,,,
BMW  Back Case For Apple iPhone 6S - Black,,BMW,,BMHCP6MCC,Cases & Protection,Apple,Black,Black,Phone,Apple iPhone 6S,Back Case,Back Case,,,No Warranty,,,BMW_BMHCP6MCC_Apple_iPhone_6S_Black_1.jpeg,BMW_BMHCP6MCC_Apple_iPhone_6S_Black_2.jpeg,BMW_BMHCP6MCC_Apple_iPhone_6S_Black_3.jpeg,BMW_BMHCP6MCC_Apple_iPhone_6S_Black_4.jpeg,,,,,1,1,12.5,,0,,,,,,,,,,
Mini  Flip Case For Apple iPhone 6S - Black,,Mini,,MNFLBKP6YMMBK,Cases & Protection,Apple,Black,Black,Phone,Apple iPhone 6S,Flip Case,Flip Case,PU Leather,,No Warranty,,,Mini_MNFLBKP6YMMBK_Apple_iPhone_6S_Black_1.jpeg,Mini_MNFLBKP6YMMBK_Apple_iPhone_6S_Black_2.jpeg,Mini_MNFLBKP6YMMBK_Apple_iPhone_6S_Black_3.jpeg,Mini_MNFLBKP6YMMBK_Apple_iPhone_6S_Black_4.jpeg,,,,,1,1,12.5,,0,,,,,,,,,,
Mini  Flip Case For Apple iPhone 6S - Blue,,Mini,,MNFLBKP6YMMEB,Cases & Protection,Apple,Blue,Blue,Phone,Apple iPhone 6S,Flip Case,Flip Case,PU Leather,,No Warranty,,,Mini_MNFLBKP6YMMEB_Apple_iPhone_6S_Blue_1.jpeg,Mini_MNFLBKP6YMMEB_Apple_iPhone_6S_Blue_2.jpeg,Mini_MNFLBKP6YMMEB_Apple_iPhone_6S_Blue_3.jpeg,Mini_MNFLBKP6YMMEB_Apple_iPhone_6S_Blue_4.jpeg,,,,,1,1,12.5,,0,,,,,,,,,,
iLuv Regatta Back Case For Apple iPhone 6 - Black,,iLuv,Regatta,AI6REGABK,Cases & Protection,Apple,Black,Black,Phone,Apple iPhone 6,Back Case,"Back Case, Tough Case",,,No Warranty,,"Give your iPhone the style and protection it deserves with Regatta. This dual-layer case is made from a combination of shock-absorbing TPU on the inside and impact-resistant polycarbonate on the outside to safeguard your phone from damage. RegattaÕs sleek, form-fitting shape ensures that your iPhone stays slim and lightweight while keeping it protected.
 
Double the Protection
 
Made from a two-layer construction of polycarbonate and thermoplastic polyurethane, Regatta offers double the protection for your iPhone. The hard polycarbonate exterior provides impact resistance while the soft thermoplastic polyurethane interior is shock absorbing. This combination of hard and soft materials will keep your phone safely protected from accidents and mishaps.
 
Sleek Profile
 
Despite its high level of protection, Regatta is slim and compact, making it the perfect complement to the iPhone.  An intelligently designed structure maximizes protection while minimizing bulk so that Regatta is sleek and easy to carry.
 
Form-Fitting Construction
 
Regatta is made to fit the sleek shape of the iPhone. It provides your phone with a snug fit so that there are no gaps or spaces between your phone and the case. With Regatta you never need to worry about your phone slipping free from the case.
 
Available in Fun Colors. Features:
-Dual-layer combination of polycarbonate shell and soft TPU interior
-Intelligently designed structure to maximize protection while eliminating bulk
-Guards your device with double protection
-Front of case features a raised edge that prevents the screen from touching surfaces even when placed face down
-Customized to fit securely on your iPhone
-Maintains access to all ports and controls
-Available in fun colors to suit your style",iLuv_Regatta_Apple_iPhone_6_Black_1.jpeg,iLuv_Regatta_Apple_iPhone_6_Black_2.jpeg,iLuv_Regatta_Apple_iPhone_6_Black_3.jpeg,iLuv_Regatta_Apple_iPhone_6_Black_4.jpeg,iLuv_Regatta_Apple_iPhone_6_Black_5.jpeg,iLuv_Regatta_Apple_iPhone_6_Black_6.jpeg,iLuv_Regatta_Apple_iPhone_6_Black_7.jpeg,,1,1,12.5,,,,,,,,,,,,
iLuv Regatta Back Case For Apple iPhone 6 - Blue,,iLuv,Regatta,AI6REGABL,Cases & Protection,Apple,Blue,Blue,Phone,Apple iPhone 6,Back Case,"Back Case, Tough Case",,,No Warranty,,"Give your iPhone the style and protection it deserves with Regatta. This dual-layer case is made from a combination of shock-absorbing TPU on the inside and impact-resistant polycarbonate on the outside to safeguard your phone from damage. RegattaÕs sleek, form-fitting shape ensures that your iPhone stays slim and lightweight while keeping it protected.
 
Double the Protection
 
Made from a two-layer construction of polycarbonate and thermoplastic polyurethane, Regatta offers double the protection for your iPhone. The hard polycarbonate exterior provides impact resistance while the soft thermoplastic polyurethane interior is shock absorbing. This combination of hard and soft materials will keep your phone safely protected from accidents and mishaps.
 
Sleek Profile
 
Despite its high level of protection, Regatta is slim and compact, making it the perfect complement to the iPhone.  An intelligently designed structure maximizes protection while minimizing bulk so that Regatta is sleek and easy to carry.
 
Form-Fitting Construction
 
Regatta is made to fit the sleek shape of the iPhone. It provides your phone with a snug fit so that there are no gaps or spaces between your phone and the case. With Regatta you never need to worry about your phone slipping free from the case.
 
Available in Fun Colors. Features:
-Dual-layer combination of polycarbonate shell and soft TPU interior
-Intelligently designed structure to maximize protection while eliminating bulk
-Guards your device with double protection
-Front of case features a raised edge that prevents the screen from touching surfaces even when placed face down
-Customized to fit securely on your iPhone
-Maintains access to all ports and controls
-Available in fun colors to suit your style",iLuv_Regatta_Apple_iPhone_6_Blue_1.jpeg,iLuv_Regatta_Apple_iPhone_6_Blue_2.jpeg,iLuv_Regatta_Apple_iPhone_6_Blue_3.jpeg,iLuv_Regatta_Apple_iPhone_6_Blue_4.jpeg,iLuv_Regatta_Apple_iPhone_6_Blue_5.jpeg,iLuv_Regatta_Apple_iPhone_6_Blue_6.jpeg,iLuv_Regatta_Apple_iPhone_6_Blue_7.jpeg,,1,1,12.5,,,,,,,,,,,,
iLuv Regatta Back Case For Apple iPhone 6 - Pink,,iLuv,Regatta,AI6REGAPN,Cases & Protection,Apple,Pink,Pink,Phone,Apple iPhone 6,Back Case,"Back Case, Tough Case",,,No Warranty,,"Give your iPhone the style and protection it deserves with Regatta. This dual-layer case is made from a combination of shock-absorbing TPU on the inside and impact-resistant polycarbonate on the outside to safeguard your phone from damage. RegattaÕs sleek, form-fitting shape ensures that your iPhone stays slim and lightweight while keeping it protected.
 
Double the Protection
 
Made from a two-layer construction of polycarbonate and thermoplastic polyurethane, Regatta offers double the protection for your iPhone. The hard polycarbonate exterior provides impact resistance while the soft thermoplastic polyurethane interior is shock absorbing. This combination of hard and soft materials will keep your phone safely protected from accidents and mishaps.
 
Sleek Profile
 
Despite its high level of protection, Regatta is slim and compact, making it the perfect complement to the iPhone.  An intelligently designed structure maximizes protection while minimizing bulk so that Regatta is sleek and easy to carry.
 
Form-Fitting Construction
 
Regatta is made to fit the sleek shape of the iPhone. It provides your phone with a snug fit so that there are no gaps or spaces between your phone and the case. With Regatta you never need to worry about your phone slipping free from the case.
 
Available in Fun Colors. Features:
-Dual-layer combination of polycarbonate shell and soft TPU interior
-Intelligently designed structure to maximize protection while eliminating bulk
-Guards your device with double protection
-Front of case features a raised edge that prevents the screen from touching surfaces even when placed face down
-Customized to fit securely on your iPhone
-Maintains access to all ports and controls
-Available in fun colors to suit your style",iLuv_Regatta_Apple_iPhone_6_Pink_1.jpeg,iLuv_Regatta_Apple_iPhone_6_Pink_2.jpeg,iLuv_Regatta_Apple_iPhone_6_Pink_3.jpeg,iLuv_Regatta_Apple_iPhone_6_Pink_4.jpeg,iLuv_Regatta_Apple_iPhone_6_Pink_5.jpeg,iLuv_Regatta_Apple_iPhone_6_Pink_6.jpeg,iLuv_Regatta_Apple_iPhone_6_Pink_7.jpeg,,1,1,12.5,,,,,,,,,,,,
iLuv Regatta Back Case For Apple iPhone 6 - Blue,,iLuv,Regatta,AI6REGATE,Cases & Protection,Apple,Blue,Blue,Phone,Apple iPhone 6,Back Case,"Back Case, Tough Case",,,No Warranty,,"Give your iPhone the style and protection it deserves with Regatta. This dual-layer case is made from a combination of shock-absorbing TPU on the inside and impact-resistant polycarbonate on the outside to safeguard your phone from damage. RegattaÕs sleek, form-fitting shape ensures that your iPhone stays slim and lightweight while keeping it protected.
 
Double the Protection
 
Made from a two-layer construction of polycarbonate and thermoplastic polyurethane, Regatta offers double the protection for your iPhone. The hard polycarbonate exterior provides impact resistance while the soft thermoplastic polyurethane interior is shock absorbing. This combination of hard and soft materials will keep your phone safely protected from accidents and mishaps.
 
Sleek Profile
 
Despite its high level of protection, Regatta is slim and compact, making it the perfect complement to the iPhone.  An intelligently designed structure maximizes protection while minimizing bulk so that Regatta is sleek and easy to carry.
 
Form-Fitting Construction
 
Regatta is made to fit the sleek shape of the iPhone. It provides your phone with a snug fit so that there are no gaps or spaces between your phone and the case. With Regatta you never need to worry about your phone slipping free from the case.
 
Available in Fun Colors. Features:
-Dual-layer combination of polycarbonate shell and soft TPU interior
-Intelligently designed structure to maximize protection while eliminating bulk
-Guards your device with double protection
-Front of case features a raised edge that prevents the screen from touching surfaces even when placed face down
-Customized to fit securely on your iPhone
-Maintains access to all ports and controls
-Available in fun colors to suit your style",iLuv_Regatta_Apple_iPhone_6_Blue_1.jpeg,iLuv_Regatta_Apple_iPhone_6_Blue_2.jpeg,iLuv_Regatta_Apple_iPhone_6_Blue_3.jpeg,iLuv_Regatta_Apple_iPhone_6_Blue_4.jpeg,iLuv_Regatta_Apple_iPhone_6_Blue_5.jpeg,iLuv_Regatta_Apple_iPhone_6_Blue_6.jpeg,iLuv_Regatta_Apple_iPhone_6_Blue_7.jpeg,,1,1,12.5,,,,,,,,,,,,
iLuv Regatta Back Case For Apple iPhone 6 - White,,iLuv,Regatta,AI6REGAWH,Cases & Protection,Apple,White,White,Phone,Apple iPhone 6,Back Case,"Back Case, Tough Case",,,No Warranty,,"Give your iPhone the style and protection it deserves with Regatta. This dual-layer case is made from a combination of shock-absorbing TPU on the inside and impact-resistant polycarbonate on the outside to safeguard your phone from damage. RegattaÕs sleek, form-fitting shape ensures that your iPhone stays slim and lightweight while keeping it protected.
 
Double the Protection
 
Made from a two-layer construction of polycarbonate and thermoplastic polyurethane, Regatta offers double the protection for your iPhone. The hard polycarbonate exterior provides impact resistance while the soft thermoplastic polyurethane interior is shock absorbing. This combination of hard and soft materials will keep your phone safely protected from accidents and mishaps.
 
Sleek Profile
 
Despite its high level of protection, Regatta is slim and compact, making it the perfect complement to the iPhone.  An intelligently designed structure maximizes protection while minimizing bulk so that Regatta is sleek and easy to carry.
 
Form-Fitting Construction
 
Regatta is made to fit the sleek shape of the iPhone. It provides your phone with a snug fit so that there are no gaps or spaces between your phone and the case. With Regatta you never need to worry about your phone slipping free from the case.
 
Available in Fun Colors. Features:
-Dual-layer combination of polycarbonate shell and soft TPU interior
-Intelligently designed structure to maximize protection while eliminating bulk
-Guards your device with double protection
-Front of case features a raised edge that prevents the screen from touching surfaces even when placed face down
-Customized to fit securely on your iPhone
-Maintains access to all ports and controls
-Available in fun colors to suit your style",iLuv_Regatta_Apple_iPhone_6_White_1.jpeg,iLuv_Regatta_Apple_iPhone_6_White_2.jpeg,iLuv_Regatta_Apple_iPhone_6_White_3.jpeg,iLuv_Regatta_Apple_iPhone_6_White_4.jpeg,iLuv_Regatta_Apple_iPhone_6_White_5.jpeg,iLuv_Regatta_Apple_iPhone_6_White_6.jpeg,iLuv_Regatta_Apple_iPhone_6_White_7.jpeg,,1,1,12.5,,,,,,,,,,,,
